"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       
        1629, 0.015537083522086,  -10.866727140301,  -12.195404220355,    -12.2805473979,  -11.530180355642,  -14.879336779207,  0.07099969219018,   1.2349507214957
        1630, 0.015536637329859,  -10.867928983974,  -12.196260316869,  -12.281398013524,  -11.531324638845,  -14.879310923564, 0.070999689585318,   1.2349507211625
        1631,  0.01553615972549,   -10.86913095044,  -12.197116670422,  -12.282248340621,  -11.532467843809,  -14.879291007628, 0.070999686979966,    1.234950720829
        1632, 0.015535688636865,  -10.870333042362,  -12.197972926225,   -12.28309908289,  -11.533610462712,  -14.879276985332, 0.070999684374174,   1.2349507204952
        1633,  0.01553527094798,  -10.871535259841,  -12.198829767352,  -12.283950908541,  -11.534752231234,  -14.879268853344, 0.070999681768008,   1.2349507201614
        1634, 0.015534823742508,  -10.872737601707,  -12.199687141191,  -12.284802449912,    -11.5358930015,  -14.879266625095, 0.070999679161541,   1.2349507198276
        1635, 0.015534378727995,   -10.87394006861,  -12.200545327729,  -12.285656293922,  -11.537033096031,  -14.879270303289, 0.070999676554837,   1.2349507194943
        1636, 0.015533895819792,  -10.875142663311,  -12.201404512429,  -12.286511796141,  -11.538173312988,  -14.879279825362, 0.070999673947939,   1.2349507191613
        1637, 0.015533431949939,  -10.876345382314,  -12.202264202792,  -12.287366301257,  -11.539313114342,  -14.879295160378, 0.070999671340882,   1.2349507188288
        1638,  0.01553299290299,  -10.877548224255,  -12.203123945762,  -12.288222736429,  -11.540452810651,  -14.879316209632, 0.070999668733687,   1.2349507184964
        1639, 0.015532517079878,      -10.87875119,  -12.203984422209,  -12.289079625276,  -11.541592387626,  -14.879342933447, 0.070999666126377,   1.2349507181641
        1640, 0.015532078726996,  -10.879954272768,  -12.204845189871,  -12.289935064635,  -11.542731160893,  -14.879375275838, 0.070999663518975,   1.2349507178316
        1641,  0.01553163084592,  -10.881157472906,  -12.205706101682,  -12.290791131561,  -11.543869122363,  -14.879413191335, 0.070999660911524,    1.234950717499
        1642,  0.01553117322885,  -10.882360793469,  -12.206567472055,  -12.291648182009,  -11.545006619858,  -14.879456710786, 0.070999658304071,   1.2349507171664
        1643,  0.01553075449635,  -10.883564229327,  -12.207429171227,  -12.292505127487,  -11.546142916458,  -14.879505838402, 0.070999655696674,   1.2349507168339
        1644, 0.015530302550152,  -10.884767786951,   -12.20829161098,  -12.293364059649,  -11.547279023194,  -14.879560553101, 0.070999653089388,   1.2349507165018
        1645, 0.015529860917983,   -10.88597146322,  -12.209155096504,  -12.294222327028,  -11.548414429039,  -14.879620835179, 0.070999650482257,   1.2349507161701
        1646, 0.015529386487553,  -10.887175258077,  -12.210018922417,  -12.295083254006,   -11.54954971137,   -14.87968663387, 0.070999647875318,    1.234950715839
        1647, 0.015528925252427,  -10.888379172694,  -12.210883746154,  -12.295944526665,  -11.550685076211,  -14.879757865948, 0.070999645268596,   1.2349507155081
        1648,  0.01552844743117,  -10.889583202314,  -12.211749023277,  -12.296805337542,  -11.551820117075,  -14.879834456541, 0.070999642662111,   1.2349507151775
        1649, 0.015528001837576,   -10.89078734664,  -12.212614788869,  -12.297666330115,  -11.552954871403,  -14.879916352036, 0.070999640055898,   1.2349507148469
        1650,  0.01552758412235,  -10.891991598934,  -12.213480566045,  -12.298527455771,  -11.554088610637,  -14.880003550567,  0.07099963744999,   1.2349507145163
        1651, 0.015527107434625,  -10.893195966359,  -12.214346419267,  -12.299389767799,  -11.555222044695,  -14.880096039953, 0.070999634844442,   1.2349507141857
        1652, 0.015526663935874,  -10.894400444887,  -12.215213180385,  -12.300252214714,  -11.556354783816,  -14.880193826732, 0.070999632239297,   1.2349507138554
        1653, 0.015526209834946,  -10.895605036839,  -12.216080481839,  -12.301116762155,  -11.557486836565,  -14.880296941848, 0.070999629634617,   1.2349507135256
        1654, 0.015525736821752,  -10.896809739966,  -12.216948517719,  -12.301981742013,  -11.558618402467,  -14.880405352468, 0.070999627030432,   1.2349507131962
        1655, 0.015525255724034,  -10.898014559062,  -12.217817310855,  -12.302847097383,  -11.559749931147,  -14.880519031118, 0.070999624426774,   1.2349507128673
        1656, 0.015525036815932,  -10.899219488795,  -12.218687035677,  -12.303712277247,    -11.5608811441,  -14.880637892066, 0.070999621823662,    1.234950712539
        1657, 0.015524676465018,  -10.900424528038,  -12.219557062869,  -12.304579405898,  -11.562012139203,  -14.880761865737, 0.070999619221113,   1.2349507122109
        1658, 0.015524268537673,  -10.901629680343,   -12.22042773458,  -12.305445655085,  -11.563143258159,  -14.880890885075, 0.070999616619151,    1.234950711883
        1659,  0.01552383948253,   -10.90283493409,  -12.221298760678,  -12.306311363118,   -11.56427324311,  -14.881024912612, 0.070999614017814,   1.2349507115552
        1660, 0.015523458156532,  -10.904040296995,  -12.222170382953,   -12.30717913525,   -11.56540312057,  -14.881163913629, 0.070999611417147,   1.2349507112275
        1661, 0.015523012102286,  -10.905245766529,  -12.223041949415,   -12.30804688614,  -11.566532457148,   -14.88130793763, 0.070999608817204,   1.2349507109001
        1662, 0.015522575660253,  -10.906451341096,  -12.223914347617,  -12.308916206132,  -11.567661138204,  -14.881456989431,  0.07099960621804,   1.2349507105731
        1663, 0.015522119368389,  -10.907657022737,  -12.224787488931,  -12.309785502232,  -11.568789360191,  -14.881611047987, 0.070999603619702,   1.2349507102468
        1664, 0.015521660647447,  -10.908862806569,  -12.225661547452,  -12.310656907662,  -11.569916716869,  -14.881770127189, 0.070999601022218,    1.234950709921
        1665, 0.015521242951981,  -10.910068706744,  -12.226536211844,  -12.311530042194,  -11.571045102601,   -14.88193417012, 0.070999598425609,   1.2349507095959
        1666, 0.015520780884823,  -10.911274705724,  -12.227411462671,  -12.312401326557,  -11.572172579534,   -14.88210309978, 0.070999595829878,   1.2349507092712
        1667, 0.015520338831535,  -10.912480811285,  -12.228287463362,  -12.313272766879,  -11.573300160854,   -14.88227684548, 0.070999593235038,   1.2349507089468
        1668, 0.015519897911923,  -10.913687017429,  -12.229163929012,   -12.31414680195,  -11.574427247409,  -14.882455348155, 0.070999590641114,   1.2349507086225
        1669, 0.015519448155689,  -10.914893325543,  -12.230040549251,  -12.315018045466,  -11.575554016714,   -14.88263856637, 0.070999588048142,   1.2349507082985
        1670, 0.015519027420108,  -10.916099734109,  -12.230917860148,  -12.315891185279,  -11.576680116873,  -14.882826509545,  0.07099958545617,   1.2349507079746
        1671, 0.015518578933612,  -10.917306242454,  -12.231795645765,  -12.316764494864,  -11.577805571661,  -14.883019158925, 0.070999582865254,   1.2349507076512
        1672, 0.015518131743574,  -10.918512849723,  -12.232674161231,  -12.317638561324,  -11.578930445819,  -14.883216554937, 0.070999580275448,   1.2349507073284
        1673, 0.015517697916368,  -10.919719560498,  -12.233553587668,  -12.318515622462,  -11.580055133208,  -14.883418674921, 0.070999577686789,   1.2349507070062
        1674, 0.015517233207164,  -10.920926373981,   -12.23443374739,  -12.319393385009,  -11.581180100946,  -14.883625493127, 0.070999575099305,   1.2349507066848
        1675, 0.015516793506563,  -10.922133285902,  -12.235314706051,  -12.320270362833,  -11.582304687246,   -14.88383697625,  0.07099957251301,    1.234950706364
        1676, 0.015516328489565,  -10.923340297235,  -12.236196164515,  -12.321149264573,  -11.583429149466,  -14.884053064139, 0.070999569927914,   1.2349507060436
        1677, 0.015515900344458,  -10.924547409279,  -12.237078233438,  -12.322028221447,   -11.58455393213,  -14.884273710627, 0.070999567344031,   1.2349507057236
        1678, 0.015515456050625,   -10.92575461177,  -12.237960634124,  -12.322906422894,  -11.585677634381,  -14.884498842776, 0.070999564761378,   1.2349507054038
        1679,      0.0155149955,  -10.926961912236,  -12.238843555881,  -12.323784365466,  -11.586801076362,  -14.884728474772, 0.070999562179987,   1.2349507050843
        1680, 0.015514549652588,  -10.928169307838,  -12.239726725849,  -12.324664898214,  -11.587924064347,  -14.884962560502, 0.070999559599907,   1.2349507047652
        1681, 0.015514142507134,  -10.929376798329,   -12.24061087279,  -12.325544278039,  -11.589046471315,  -14.885201125085, 0.070999557021181,   1.2349507044466
        1682, 0.015513715303624,  -10.930584384813,  -12.241495630992,  -12.326424142807,  -11.590168506194,  -14.885444145312, 0.070999554443854,   1.2349507041286
        1683, 0.015513289801663,  -10.931792065102,  -12.242381619528,  -12.327308011123,  -11.591290134019,  -14.885691615853, 0.070999551867956,   1.2349507038114
        1684, 0.015512865353116,  -10.932999847159,  -12.243268297453,  -12.328192847275,  -11.592412652485,  -14.885943498738, 0.070999549293514,   1.2349507034949
        1685, 0.015512480807236,  -10.934207720116,  -12.244155525837,  -12.329076001621,  -11.593534659355,  -14.886199739858,  0.07099954672055,    1.234950703179
        1686, 0.015512064980439,   -10.93541568304,  -12.245043274129,  -12.329959511339,  -11.594656109021,  -14.886460305278, 0.070999544149065,   1.2349507028635
        1687, 0.015511647151066,  -10.936623741157,  -12.245931991398,  -12.330844489218,  -11.595777971858,   -14.88672514405, 0.070999541579085,   1.2349507025484
        1688, 0.015511227568384,  -10.937831886979,  -12.246820204641,  -12.331729574788,  -11.596898977384,  -14.886994257361, 0.070999539010636,   1.2349507022336
        1689, 0.015510774381657,  -10.939040124775,  -12.247709505016,  -12.332614904685,  -11.598019884439,  -14.887267609319, 0.070999536443746,   1.2349507019193
        1690, 0.015510359046127,  -10.940248449877,  -12.248599277376,  -12.333500890079,  -11.599139850145,  -14.887545213037, 0.070999533878457,   1.2349507016054
        1691, 0.015509931797281,  -10.941456869507,  -12.249489946766,  -12.334388666518,  -11.600259898269,  -14.887827057553, 0.070999531314804,   1.2349507012923
        1692, 0.015509509128766,  -10.942665378333,  -12.250381431973,  -12.335276466542,   -11.60137964592,  -14.888113134225, 0.070999528752819,   1.2349507009798
        1693, 0.015509098543093,  -10.943873980673,  -12.251274069703,  -12.336166086026,  -11.602499564306,  -14.888403401171,  0.07099952619252,   1.2349507006681
        1694, 0.015508641441888,  -10.945082668036,  -12.252167163933,  -12.337054356534,  -11.603619053187,  -14.888697819513, 0.070999523633931,    1.234950700357
        1695, 0.015508232079599,  -10.946291446227,  -12.253060959372,  -12.337945087744,  -11.604738745073,  -14.888996319679, 0.070999521077063,   1.2349507000464
        1696, 0.015507795351208,  -10.947500311946,  -12.253955157217,   -12.33883683854,  -11.605858298439,  -14.889298881981, 0.070999518521934,   1.2349506997363
        1697,  0.01550738905477,  -10.948709261872,  -12.254850107881,  -12.339727309761,  -11.606977411675,   -14.88960548079, 0.070999515968577,   1.2349506994267
        1698, 0.015506958492643,  -10.949918296703,  -12.255745406081,  -12.340618683079,  -11.608096139326,  -14.889916093068, 0.070999513417024,   1.2349506991175
        1699, 0.015506526350588,  -10.951127419116,   -12.25664099691,  -12.341510874176,  -11.609214816249,  -14.890230746417, 0.070999510867303,   1.2349506988088
        1700, 0.015506141231041,  -10.952336625216,  -12.257537632232,  -12.342404776822,  -11.610332789434,  -14.890549441128, 0.070999508319453,   1.2349506985008
        1701, 0.015505767455934,  -10.953545917024,  -12.258434814103,  -12.343299142653,  -11.611450772961,   -14.89087216467, 0.070999505773495,   1.2349506981935
        1702, 0.015505323889019,  -10.954755296271,  -12.259332911436,  -12.344193634578,   -11.61256861887,  -14.891198885352, 0.070999503229452,    1.234950697887
        1703, 0.015504904568662,   -10.95596475893,  -12.260231891887,  -12.345089771563,  -11.613686260094,  -14.891529541898, 0.070999500687336,   1.2349506975812
        1704, 0.015504493004106,  -10.957174310288,   -12.26113200406,  -12.345986333569,  -11.614804408621,  -14.891864122363, 0.070999498147155,    1.234950697276
        1705, 0.015504094891559,  -10.958383942537,  -12.262032565261,  -12.346883698741,  -11.615922089361,  -14.892202548882, 0.070999495608925,   1.2349506969712
        1706, 0.015503674086116,  -10.959593654356,  -12.262933491248,  -12.347779984758,  -11.617039577125,  -14.892544801125,  0.07099949307267,    1.234950696667
        1707, 0.015503252936768,  -10.960803447249,  -12.263834810033,  -12.348676538016,  -11.618156787431,  -14.892890874079, 0.070999490538423,   1.2349506963632
        1708, 0.015502851696899,  -10.962013320098,  -12.264736555644,  -12.349576056317,  -11.619273605767,  -14.893240746694,  0.07099948800622,   1.2349506960599
        1709, 0.015502417232749,  -10.963223275071,  -12.265639383816,  -12.350475744627,  -11.620390235877,  -14.893594451386, 0.070999485476098,   1.2349506957573
        1710, 0.015502022703098,  -10.964433312814,    -12.2665423882,  -12.351375786658,  -11.621506875137,  -14.893951988803, 0.070999482948089,   1.2349506954555
        1711, 0.015501659169393,  -10.965643429558,  -12.267446814899,  -12.352277772386,    -11.6226231744,  -14.894313345253,  0.07099948042221,   1.2349506951544
        1712, 0.015501247290718,  -10.966853629588,  -12.268351754193,   -12.35318066909,  -11.623739614916,  -14.894678504941, 0.070999477898476,   1.2349506948542
        1713, 0.015500845565928,  -10.968063907551,    -12.2692576969,  -12.354084754384,  -11.624856062371,  -14.895047414206,  0.07099947537689,   1.2349506945546
        1714, 0.015500511141691,  -10.969274264363,  -12.270164111087,  -12.354987294604,  -11.625972307624,  -14.895420007384, 0.070999472857453,   1.2349506942556
        1715, 0.015500610533217,  -10.970484700263,  -12.271071431402,  -12.355890774193,  -11.627088607203,  -14.895796249664, 0.070999470340186,   1.2349506939571
        1716, 0.015500245714619,  -10.971695214495,  -12.271979410497,  -12.356794934475,  -11.628204882953,  -14.896176122408, 0.070999467825107,    1.234950693659
        1717, 0.015499835991269,  -10.972905800592,   -12.27288703626,  -12.357699305906,  -11.629320381228,  -14.896559605891, 0.070999465312249,   1.2349506933615
        1718, 0.015499453471204,   -10.97411646488,  -12.273795848291,  -12.358604031123,  -11.630435747315,  -14.896946711517, 0.070999462801652,   1.2349506930646
